item no.,safety_stock,rop,warehouse_capacity,min,max,lead_time,avg,item description,base uom,po uom,abc classification,item category,category description,quantity on hand,product group,product group description,rank,discontinued,unit price_first tier,eor
SMPL-1012177-000000,,,,,,1,,SAMPLEFlushV2JarCRCapUniv.48/400Blk,EA,EA,,SMPL,Samples,32,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1012927-000000,,,,,,1,,SAMPLECRCapTextNon-FlushPPWhite70mm,EA,EA,,SMPL,Samples,,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1012928-999999,,,,,,1,,SAMPLECustom4ozWMMatteBlkGlassJar66/400,EA,EA,,SMPL,Samples,,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1012940-000000,,,,,,1,,SAMPLED4930mlPPAirlessBottleMoldedBlack,EA,EA,,SMPL,Samples,,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1013148-000000,,,,,,1,,SAMPLEV2FlushGlassJarAmberRound3oz48/400,EA,EA,,SMPL,Samples,,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1013359-000000,,,,,,1,,SAMPLEPAQJPAQ5pkUltraPremPRLCase2.5x5WHT,EA,EA,,SMPL,Samples,,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1013555-000000,0,0,-10,2,2,0,2,SAMPLEKolossus470mLGlassJar66/400Clear,EA,EA,,SMPL,Samples,10,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1013758-000000,,,,,,1,,SAMPLEFlushV2JarCRCapUniv48/400MatteBlk,EA,EA,,SMPL,Samples,120,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1013858-000000,,,,,,1,,SAMPLEKolossusCRCap66/400MatteBlkPEFoam,EA,EA,,SMPL,Samples,,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-1014906-000000,,,,,,1,,SAMPLESyringeStainlessSteelTwistPlungerMA,EA,EA,,SMPL,Samples,75,GNLNS,GreenlaneSamples,NotApplicable,No,,
SMPL-16423,25,55,97,1,11,5,6,SAMPLERLPRE-ROLLEDCONESUNBLEACHED109X26,BOX,BOX,,SMPL,Samples,13,SMPL9,BrownCones,NotApplicable,No,,
SMPL-16424,22,60,96,1,12,5,7.6,SAMPLERLPRE-ROLLEDCONESBLEACHED109X26,BOX,BOX,,SMPL,Samples,24,SMPL80,WhiteCones,NotApplicable,No,,
SMPL-16425,15.833333333333336,40,69,1,8,5,4.833333333333333,SAMPLERLPRE-ROLLEDCONESUNBLEACHED98X26,BOX,BOX,,SMPL,Samples,11,SMPL9,BrownCones,NotApplicable,No,,
SMPL-16426,18,44,75,4,11,4,6.5,SAMPLERLPRE-ROLLEDCONESBLEACHED98X26,BOX,BOX,,SMPL,Samples,13,SMPL80,WhiteCones,NotApplicable,No,,
SMPL-16427,25,45,68,1,9,5,4,SAMPLERLPRE-ROLLEDCONESUNBLEACHED84X26,BOX,BOX,,SMPL,Samples,22,SMPL9,BrownCones,NotApplicable,No,,
SMPL-16428,27,55,98,1,11,5,5.6,SAMPLERLPRE-ROLLEDCONESBLEACHED84X26,BOX,BOX,,SMPL,Samples,12,SMPL80,WhiteCones,NotApplicable,No,,
SMPL-16429,6.666666666666664,40,66,7,10,4,8.333333333333334,SAMPLERLPRE-ROLLEDCONESUNBLEACHED70X26,BOX,BOX,,SMPL,Samples,14,SMPL9,BrownCones,NotApplicable,No,,
SMPL-16430,20.8,48,91,4,12,4,6.8,SAMPLERLPRE-ROLLEDCONESBLEACHED70X26,BOX,BOX,,SMPL,Samples,5,SMPL80,WhiteCones,NotApplicable,No,,
SMPL-2186,0,3,-95,1,1,3,1,SAMPLEPLASTICGRINDER,EA,EA,C,SMPL,Samples,101,SMPL35,Grinders,NotApplicable,No,,
SMPL-22267,0,0,0,1,1,0,1,SAMPLEINTEGRAHUMIDITYPACK8G62,EA,EA,C,SMPL,Samples,,SMPL39,HumidityPacks,NotApplicable,No,,
SMPL-23464,,,,,,1,,"SAMPLEFEPCLEARNON-STICKSHEETS4""X4""",EA,EA,,SMPL,Samples,,SMPL70,TinContainers,NotApplicable,No,,
SMPL-24373,0,0,-21,7,7,0,7,SAMPLEINTEGRAROUNDHUMIDPACK55FOR38MMCAP,EA,EA,,SMPL,Samples,21,SMPL39,HumidityPacks,NotApplicable,No,,
SMPL-24376,38.75,60,56,1,12,5,4.25,SAMPLEINTEGRAROUNDHUMIDPACK62FOR53MMCAP,EA,EA,,SMPL,Samples,64,SMPL39,HumidityPacks,NotApplicable,No,,
SMPL-24378,19,40,-7,1,10,4,5.25,SAMPLEINTEGRABOOST1GHUMIDPACK62,EA,EA,,SMPL,Samples,87,SMPL39,HumidityPacks,NotApplicable,No,,
SMPL-24380,4,12,-57,1,3,4,2,SAMPLEINTEGRABOOST2GHUMIDPACK62,EA,EA,C,SMPL,Samples,81,SMPL39,HumidityPacks,NotApplicable,No,,
SMPL-24485,,,,,,1,,"SAMPLEFEPCLEARNON-STICKSHEETS4""X4""",EA,EA,,SMPL,Samples,,SMPL54,PlateFees,NotApplicable,No,,
SMPL-25347,35,60,68,1,12,5,5,SAMPLEINTEGRAROUNDHUMIDPACK62FOR48MMCAP,EA,EA,,SMPL,Samples,52,SMPL39,HumidityPacks,NotApplicable,No,,
SMPL-26151,0,0,-955,43,43,0,43,SAMPLEBOOSTINTEGRAHUMIDITYPACK624GRAM,EA,EA,,SMPL,Samples,955,SMPL39,HumidityPacks,NotApplicable,No,,
SMPL-26620,0,0,0,11,11,0,11,SAMPLEGLASSTIPSNOTCHED12MMX30MM,EA,EA,,SMPL,Samples,,SMPL72,Tips,NotApplicable,No,,
SMPL-26621,0,0,0,13,13,0,13,SAMPLEGLASSTIPSNOTCHED10MMX30MM,EA,EA,,SMPL,Samples,,SMPL72,Tips,NotApplicable,No,,
SMPL-26622,0,12,24,12,12,1,12,SAMPLEGLASSTIPSNOTCHED8MMX30MM,EA,EA,,SMPL,Samples,,SMPL72,Tips,NotApplicable,No,,
SMPL-2671-L,,,,,,1,,SAMPLBLACKNITRILEEXAMPOWDERFREEL,EA,EA,C,SMPL,Samples,,SMPL34,Gloves,NotApplicable,No,,
SMPL-29001-420,,,,,,1,,SAMPLEGRINDERWITHSCREENANDSTORAGE-420,EA,EA,,SMPL,Samples,,SMPL35,Grinders,NotApplicable,No,,
SMPL-29001-SKULL,,,,,,1,,SAMPLEGRINDERWITHSCREENANDSTORAGE-SKULL,EA,EA,,SMPL,Samples,,SMPL35,Grinders,NotApplicable,No,,
SMPL-3OZCB-BCAP,19.166666666666664,50,56,3,10,5,6.166666666666667,SAMPLE3OZCUBEJARBLACKCRCAPONLY,EA,EA,,SMPL,Samples,44,SMPL5,BlankCapsStock,NotApplicable,No,,
SMPL-3OZCB-CJ,24.16666666666667,65,112,5,13,5,8.166666666666666,SAMPLE3OZCUBECLEARCRJAR,EA,EA,,SMPL,Samples,18,SMPL33,GlassJars,NotApplicable,No,,
SMPL-43831,2.666666666666667,8,15,1,2,4,1.3333333333333333,SAMPLECCELLGLASSCARTW/BLACKCERAMICTIP1ML,EA,EA,C,SMPL,Samples,1,SMPL16,Cartridge,NotApplicable,No,,
SMPL-43832,1,4,-58,2,4,1,3,SAMPLECCELLGLASSCART-CERAMICTAPERMOUTH.5ML,EA,EA,,SMPL,Samples,66,SMPL16,Cartridge,NotApplicable,No,,
SMPL-43839,0,4,-30,1,1,4,1,SAMPLECCELLLQD6CARTRIDGEW/ROUNDMOUTH1ML,EA,EA,C,SMPL,Samples,38,SMPL16,Cartridge,NotApplicable,No,,
SMPL-43839-TP,22.5,45,-129,1,9,5,4.5,SAMPLETRIPODBLISTERFORCCELL6MM43839,EA,EA,,SMPL,Samples,219,SMPL51,CartridgePackaging,NotApplicable,No,,
SMPL-43840,0,0,-66,3,3,0,3,SAMPLECCELLGLASSCARTWPLASTICBLACKMOUTH.5ML,EA,EA,C,SMPL,Samples,66,SMPL16,Cartridge,NotApplicable,No,,
SMPL-43841,1,3,-78,1,3,1,2,SAMPLECCELLGLASSCARTWPLASTICBLACKTMOUTH1M,EA,EA,C,SMPL,Samples,84,SMPL16,Cartridge,NotApplicable,No,,
SMPL-43844,0,0,-20,1,1,0,1,SAMPLECCELLGLASSCARTWWHITECERAMICMOUTH.5ML,EA,EA,C,SMPL,Samples,20,SMPL16,Cartridge,NotApplicable,No,,
SMPL-43845,13.999999999999998,24,15,1,8,3,3.3333333333333335,SAMPLECCELLGLASSCARTWWHITECERAMICMOUTH1ML,EA,EA,C,SMPL,Samples,33,SMPL16,Cartridge,NotApplicable,No,,
SMPL-44388,,,,,,1,,SAMPLEC1PLASTICCARTW/FLATPLASTICTIP0.5ML,EA,EA,C,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-44389,,,,,,1,,SAMPLEC1PLASTICCARTW/FLATPLASTICTIP1ML,EA,EA,C,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-44390,,,,,,1,,SAMPLEC1PLASTICCARTW/ROUNDPLASTICTIP0.5ML,EA,EA,C,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-44391,,,,,,1,,SAMPLEC1PLASTICCARTW/ROUNDPLASTICTIP1ML,EA,EA,C,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-44392,,,,,,1,,SAMPLEC2GLASSCARTW/WHITECERAMICTIP0.5ML,EA,EA,C,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-44393,,,,,,1,,SAMPLEC2GLASSCARTW/WHITECERAMICTIP1ML,EA,EA,C,SMPL,Samples,,,,NotApplicable,No,,
SMPL-44394,,,,,,1,,SAMPLEC2GLASSCARTWBLACKCERAMICTIP0.5ML,EA,EA,C,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-44395,,,,,,1,,SAMPLEC2GLASSCARTW/BLACKCERAMICTIP1ML,EA,EA,C,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-44936,,,,,,1,,SAMPLEBLKQUARTZCOILDISPOVAPORIZER0.3ML/1.6MM,EA,EA,C,SMPL,Samples,,SMPL26,DisposableVaporizers,NotApplicable,No,2.15,
SMPL-45461,,,,,,1,,SAMPLEALDSOLODISPOSABLEPENRED,EA,EA,,SMPL,Samples,,SMPL77,Vaporizers&E-Cigs,NotApplicable,No,7.25,
SMPL-45598,,,,,,1,,SAMPLEALDBLAZEPODSYSTEM,EA,EA,,SMPL,Samples,,SMPL77,Vaporizers&E-Cigs,NotApplicable,No,,
SMPL-45599,,,,,,1,,SAMPLEALDSOLOBUTTONLESSDISPOSABLEPENORANGE,EA,EA,,SMPL,Samples,22,SMPL77,Vaporizers&E-Cigs,NotApplicable,No,,
SMPL-45600,,,,,,1,,SAMPLEALDSOLOV2BUTTONDISPOSABLEPENGREEN,EA,EA,,SMPL,Samples,18,SMPL77,Vaporizers&E-Cigs,NotApplicable,No,,
SMPL-45609,,,,,,1,,SAMPLEALDBLAZEPODSYSTEMGREEN,EA,EA,,SMPL,Samples,,SMPL77,Vaporizers&E-Cigs,NotApplicable,No,17.25,
SMPL-45610,,,,,,1,,SAMPLEALDBLAZEPODSYSTEMPINK,EA,EA,,SMPL,Samples,7,SMPL77,Vaporizers&E-Cigs,NotApplicable,No,17.25,
SMPL-45684,0.5,2,-204,1,2,1,1.5,SAMPLEAVDSTEMDISP1ML/2MMHPWHTEW/CLRMP,EA,EA,,SMPL,Samples,208,SMPL16,Cartridge,NotApplicable,No,,
SMPL-45685,,,,,,1,,SAMPLEAVDSTEMDISP1ML/2MMHPWHTEW/BLKMP,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-45686,,,,,,1,,SAMPLEAVDSTEMDISP1ML/2MMHPBLACKW/CLRMP,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-45687,,,,,,1,,SAMPLEAVDSTEMDISP1ML/2MMHPBLACKW/BLKMP,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46195,10.5,27,-4,3,9,3,5.5,SMPLVAPERTIPRECHARGINGDISPO0.5ML/2MMWHITE,EA,EA,,SMPL,Samples,58,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46332,60,145,-52,1,29,5,17,SAMPLERAEG097-U6HNDPRESSCARTRIDGE1ML,EA,EA,,SMPL,Samples,342,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46332-CA,,,,,,1,,SAMPLERAEG097-U6HANDPRESSCARTCALOGO1ML,EA,EA,,SMPL,Samples,50,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46333,22,60,-192,7,20,3,12.666666666666666,SAMPLERAEG097-U6HANDPRESSCART0.5ML,EA,EA,,SMPL,Samples,312,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46333-CA,,,,,,1,,SAMPLERAEG097-U6HANDPRESSCARTCALOGO0.5ML,EA,EA,,SMPL,Samples,50,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46334,23.333333333333332,42,-24,2,21,2,9.333333333333334,SAMPLERAEG097-U6HANDPRESSFLATPLASTICBLKMP,EA,EA,,SMPL,Samples,108,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46335,,,,,,1,,SAMPLERAEG097-U6HANDPRESFLATPLASTICWHTMP,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46336,,,,,,1,,SAMPLERAEG097-U6HANDPRESFLATPLASTICCLRMP,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46337,38.75,80,-157,3,16,5,8.25,SAMPLERAEG097-U6HANDPRESSROUNDPLASTICBLKMP,EA,EA,,SMPL,Samples,317,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46338,8,20,-279,2,10,2,6,SAMPLERAEG097-U6HANDPRESSROUNDPLASTICWHTMP,EA,EA,,SMPL,Samples,319,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46339,,,,,,1,,SAMPLERAEG097-U6HANDPRESROUNDPLASTICCLRMP,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46340,270.8333333333333,450,559,5,90,5,35.833333333333336,SAMPLERAEG097U4ARBORPRESSCARTRIDGE1ML,EA,EA,,SMPL,Samples,341,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46340-CA,,,,,,1,,SAMPLERAEG097-U4ARBORPRESSCARTCALOGO1ML,EA,EA,,SMPL,Samples,50,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46341,20,80,-620,10,20,4,15,SAMPLERAEG097-4ARBORPRESSCARTRIDGE0.5ML,EA,EA,,SMPL,Samples,780,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46341-CA,,,,,,1,,SAMPLERAEG097-U4ARBORPRESSCART-CALOGO0.5ML,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46342,,,,,,1,,SAMPLERAEG097-4ARBORPRESSFLATPLASTICBLKMP,EA,EA,,SMPL,Samples,200,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46343,,,,,,1,,SAMPLERAEG097-U4ARBORPRESFLATPLASTICWHTMP,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46344,144.66666666666666,374,580,45,187,2,114.66666666666667,SAMPLERAEG097-4ARBORPRESFLATPLASTICCLRMP,EA,EA,,SMPL,Samples,168,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46345,0,0,-976,4,4,0,4,SMPLRAEG097U4ARBORPRESSRDPLASTICBLACKMP,EA,EA,,SMPL,Samples,976,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46346,1,4,-1071,2,4,1,3,SMPLRAEG097U4ARBORPRESSRDPLASTICWHITEMP,EA,EA,,SMPL,Samples,1079,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46347,38.666666666666664,80,-219,1,20,4,10.333333333333334,SMPLRAEG097-4ARBORPRESROUNDPLASTICCLRMP,EA,EA,,SMPL,Samples,379,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46348,498.33333333333337,945,1557,16,189,5,89.33333333333333,SAMPLERAEG097-5SCREWONCARTRIDGE1ML,EA,EA,,SMPL,Samples,333,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46348-CA,,,,,,1,,SAMPLERAEG097-5SCREWONCARTCALOGO1ML,EA,EA,,SMPL,Samples,50,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46349,210.83333333333337,370,397,1,74,5,31.833333333333332,SAMPLERAEG097-5SCREWONCARTRIDGE0.5ML,EA,EA,,SMPL,Samples,343,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46349-CA,,,,,,1,,SAMPLERAEG097-5SCREWONCARTCALOGO0.5ML,EA,EA,,SMPL,Samples,50,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46350,9,15,30,1,5,3,2,SAMPLERAEG097-5SCREWONFLATPLASTICBLKMP,EA,EA,,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46351,6,21,-55,3,7,3,5,SAMPLERAEG097-5SCREWONFLATPLASTICWHTMP,EA,EA,,SMPL,Samples,97,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46352,,,,,,1,,SAMPLERAEG097-5SCREWONFLATPLASTICCLRMP,EA,EA,,SMPL,Samples,,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46353,43,80,-156,1,20,4,9.25,SAMPLERAEG097-5SCREWONROUNDPLASTICBLKMP,EA,EA,,SMPL,Samples,316,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46354,,,,,,1,,SAMPLERAEG097-5SCREWONROUNDPLASTICWHTMP,EA,EA,,SMPL,Samples,100,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46355,,,,,,1,,SAMPLERAEG097-5SCREWONROUNDPLASTICCLRMP,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46358,4.666666666666667,10,-72,1,5,2,2.6666666666666665,SAMPLERAEG097-U6HANDPRESFLATCERAMICBLKMP,EA,EA,,SMPL,Samples,92,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46359,32,66,66,1,33,2,17,SAMPLERAEG097-U6HANDPRESFLATCERAMICWHTMP,EA,EA,,SMPL,Samples,66,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46361,0,0,-99,1,1,0,1,SAMPLERAEG097-U6HANDPRESSROUNDCERAMICBLKMP,EA,EA,,SMPL,Samples,99,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46362,10,40,10,10,20,2,15,SAMPLERAEG097-U6HANDPRESSROUNDCERAMICWHTMP,EA,EA,,SMPL,Samples,70,,,NotApplicable,No,,
SMPL-46366,41.25,93,141,4,31,3,17.25,SAMPLERAEG097-4ARBORPRESFLATCERAMICBLKMP,EA,EA,,SMPL,Samples,45,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46367,24,60,-41,4,20,3,12,SAMPLERAEG097-4ARBORPRESFLATCERAMICWHTMP,EA,EA,,SMPL,Samples,161,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46369,,,,,,1,,SAMPLERAEG097-4ARBORPRESSROUNDCERAMICBLKMP,EA,EA,,SMPL,Samples,100,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46370,0,0,-3,2,2,0,2,SAMPLERAEG097-4ARBORPRESSROUNDCERAMICWHTMP,EA,EA,,SMPL,Samples,3,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46374,25,70,-158,10,35,2,22.5,SAMPLERAEG097-5SCREWONFLATCERAMICBLKMP,EA,EA,,SMPL,Samples,298,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46375,348,644,1184,14,161,4,74,SAMPLERAEG097-5SCREWONFLATCERAMICWHTMP,EA,EA,,SMPL,Samples,104,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46377,2,5,-85,1,5,1,3,SAMPLERAEG097-5SCREWONROUNDCERAMICBLKMP,EA,EA,,SMPL,Samples,95,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46378,10.5,24,-34,1,8,3,4.5,SAMPLERAEG097-5SCREWONROUNDCERAMICWHTMP,EA,EA,,SMPL,Samples,82,SMPL44,Mouthpiece,NotApplicable,No,,
SMPL-46382,55,105,-6,2,21,5,10,SAMPLERAEXPBLKDISP.WSMALLWINDOW0.5ML,EA,EA,,SMPL,Samples,216,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46383,20,44,59,1,11,4,6,SAMPLERAEXPWHTDISP.WSMALLWINDOW0.5ML,EA,EA,,SMPL,Samples,29,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46384,314.16666666666663,430,701,1,86,5,23.166666666666668,SAMPLERAEXPBLKDISP0WLARGEWINDOW1ML,EA,EA,,SMPL,Samples,159,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46385,66,108,179,1,54,2,21,SAMPLERAEXPWHTDISP.WLARGEWINDOW1ML,EA,EA,,SMPL,Samples,37,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46390,203.33333333333337,335,633,9,67,5,26.333333333333332,SAMPLERAEGPBLKDISPOSABLEWWINDOW1ML,EA,EA,,SMPL,Samples,37,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46391,28,64,68,1,16,4,9,SAMPLERAEGPWHTDISPOSABLEWWINDOW1ML,EA,EA,,SMPL,Samples,60,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46392,16.5,54,58,10,18,3,12.5,SAMPLERAEGPBLKDISP.W/OWINDOW0.5ML,EA,EA,,SMPL,Samples,50,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46393,39.2,76,69,1,19,4,9.2,SAMPLERAEGPWHTDISPOSABLEW/OWINDOW0.5ML,EA,EA,,SMPL,Samples,83,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46397,28.000000000000007,155,293,13,31,5,25.4,SAMPLERAEG102MINIWHTDISPOSABLE1ML,EA,EA,,SMPL,Samples,17,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46398,504.16666666666663,830,1548,19,166,5,65.16666666666667,SAMPLERAEG104ONEBLKDISPOSABLE1ML,EA,EA,,SMPL,Samples,112,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46400,,,,,,1,,SAMPLERAEG105AIRBLKDISPOSABLE1ML,EA,EA,,SMPL,Samples,,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46401,,,,,,1,,SAMPLERAEG105AIRWHTDISPOSABLE1ML,EA,EA,,SMPL,Samples,,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46402,810.75,1191,2382,3,397,3,126.75,SAMPLERAEULTRAG057POD1ML,EA,EA,,SMPL,Samples,,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46403,192,300,500,2,100,3,36,SAMPLERAEULTRAG057SOFTTOUCHPODBATTERY-,EA,EA,,SMPL,Samples,100,SMPL26,DisposableVaporizers,NotApplicable,No,,
SMPL-46404,50,75,79,1,15,5,5,SAMPLERAE320mAhVARIABLEVOLTSOFTTOUCHBLK,EA,EA,,SMPL,Samples,71,SMPL83,VapeBatteries,NotApplicable,No,,
SMPL-46405,41,70,72,1,14,5,5.8,SAMPLERAE320mAhVARIABLEVOLTSOFTTOUCHWHITE,EA,EA,,SMPL,Samples,68,SMPL83,VapeBatteries,NotApplicable,No,,
SMPL-46406,12,28,-38,2,14,2,8,SAMPLERAE320mAhVARIABLEVOLTGEBATTERY-,EA,EA,,SMPL,Samples,94,SMPL83,VapeBatteries,NotApplicable,No,,
SMPL-46407,0,0,-8,1,1,0,1,SAMPLERAEG097-U6HNDPRESCART0.5ML/1.5MM,EA,EA,,SMPL,Samples,8,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46408,0,0,-49,50,50,0,50,SMPLRAEG097-4ARBORPRESCARTRIDGE0.5ML/1.5MM,EA,EA,,SMPL,Samples,49,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46411,25,50,30,1,10,5,5,SAMPLERAEDRAWACTIVATEDBATTERYBLACK,EA,EA,,SMPL,Samples,70,SMPL83,VapeBatteries,NotApplicable,No,,
SMPL-46412,12,40,2,4,10,4,7,SAMPLERAEDRAWACTIVATEDBATTERYWHITE,EA,EA,,SMPL,Samples,78,SMPL83,VapeBatteries,NotApplicable,No,,
SMPL-46413,24,40,-12,1,10,4,4,SAMPLERAEDRAWACTIVATEDBATTERYSILVER,EA,EA,,SMPL,Samples,92,SMPL83,VapeBatteries,NotApplicable,No,,
SMPL-46449,,,,,,1,,SAMPLE1MLCARTW/FLATWHITEMOUTHPIECE,EA,EA,,SMPL,Samples,6,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46450,22,39,76,2,13,3,5.666666666666667,SAMPLE1MLCARTW/FLATBLACKMOUTHPIECE,EA,EA,,SMPL,Samples,2,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46451,4,10,16,1,5,2,3,SAMPLE1MLCARTW/FLATCLEARMOUTHPIECE,EA,EA,,SMPL,Samples,4,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46452,,,,,,1,,SAMPLE1MLCARTW/ROUNDWHITEMOUTHPIECE,EA,EA,,SMPL,Samples,7,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46453,,,,,,1,,SAMPLE1MLCARTW/ROUNDBLACKMOUTHPIECE,EA,EA,,SMPL,Samples,2,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46455,,,,,,1,,SAMPLE.5MLCARTW/FLATWHITEMOUTHPIECE,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46456,0,0,0,1,1,0,1,SAMPLE.5MLCARTW/FLATBLACKMOUTHPIECE,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46457,0,0,-100,1,1,0,1,SAMPLE.5MLCARTW/FLATCLEARMOUTHPIECE,EA,EA,,SMPL,Samples,100,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46458,,,,,,1,,SAMPLE.5MLCARTW/ROUNDWHITEMOUTHPIECE,EA,EA,,SMPL,Samples,7,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46459,,,,,,1,,SAMPLE.5MLCARTW/ROUNDBLACKMOUTHPIECE,EA,EA,,SMPL,Samples,9,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46460,1.5,6,-87,1,2,3,1.5,SAMPLE.5MLCARTW/ROUNDCLEARMOUTHPIECE,EA,EA,,SMPL,Samples,99,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46478,,,,,,1,,SAMPLE14MMVARIABLEVOLTAGEBATTERYBLACK,EA,EA,,SMPL,Samples,13,SMPL11,ButtonlessBatteries,NotApplicable,No,,
SMPL-46479,,,,,,1,,SAMPLE14MMVARIABLEVOLTAGEBATTERYSILVER,EA,EA,,SMPL,Samples,12,SMPL11,ButtonlessBatteries,NotApplicable,No,,
SMPL-46534,24,39,-2,1,13,3,5,SAMPLEFULLYCERAMICSCREWONCARTRIDGE1ML,EA,EA,,SMPL,Samples,80,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46535,,,,,,1,,SAMPLEFULLYCERAMICHANDPRESSCARTRIDGE1ML,EA,EA,,SMPL,Samples,,SMPL16,Cartridge,NotApplicable,No,,
SMPL-46536,0,0,-96,4,4,0,4,SAMPLRAEG097-U6MeshCoilHANDPRESSCARTRIDGE1,EA,EA,,SMPL,Samples,96,SMPL16,Cartridge,NotApplicable,No,,
